2124 128
524 0.15248 0.0227396 -0.205405 -0.252693 0.213595 0.313459 -0.0956796 -0.139473 0.198451 -0.0869618 -0.346107 -0.174535 -0.167353 0.00582958 0.0269975 0.0135637 0.100881 -0.0205209 0.0587768 0.0866215 0.11329 -0.163268 0.283947 -0.238941 -0.015694 -0.0486894 -0.16721 -0.147975 -0.0952389 -0.201408 -0.337597 -0.026603 -0.0858734 0.145653 -0.0446587 0.0974496 -0.154943 0.65785 0.306884 0.54937 -0.419885 -0.190512 -0.00719653 0.287105 0.409486 -0.0160192 -0.0627203 -0.0478819 -0.16406 -0.2394 -0.00982389 0.0456386 0.113581 0.244118 0.0420765 0.190783 -0.080188 0.238886 -0.111265 -0.27662 0.704111 0.0338224 0.12494 0.315439 -0.707179 0.060151 0.0706002 0.326203 0.227491 0.180915 0.470142 -0.344465 0.632275 -0.361092 -0.0865825 0.513155 0.104534 -0.297278 0.132292 0.227599 0.651978 -0.221921 -0.461337 0.51122 0.669758 -0.0631753 -0.15639 -0.659627 -0.474764 0.146706 -0.130207 -0.0686261 0.424655 -0.112534 -0.343112 0.109226 -0.0530193 1.15974 0.0432032 -0.113504 -0.675118 -0.191683 -0.131277 -0.116118 -0.439526 1.19458 0.425549 0.143431 0.0195253 -0.0446177 -0.451329 -0.123772 0.33039 0.32822 0.135583 0.229269 0.322948 0.201639 0.066141 -0.0365255 -0.191873 -0.431412 -0.177682 -0.0626802 0.469102 0.0361496 -0.3075 0.126262
2920 -0.0137077 0.0092108 -0.271859 -0.0825702 0.253354 0.142612 -0.0946645 -0.0700324 0.0660669 -0.0283919 -0.178376 -0.154579 -0.0834401 0.0489222 0.00135603 -0.00224755 0.0931802 -0.0196735 0.011173 -0.113746 0.138195 -0.192799 0.262953 -0.234835 -0.0245422 -0.00836743 -0.171519 -0.066049 0.124454 -0.0180886 -0.524854 0.094078 -0.0522192 0.123124 -0.124032 0.0187357 -0.154029 0.62882 0.202506 0.624045 -0.312536 0.0340506 0.0694546 0.282472 0.69573 -0.0160764 -0.0751757 0.0730187 -0.195119 -0.151067 -0.08879 0.174452 0.00474487 0.274308 0.0731407 0.204082 -0.0694703 0.129391 -0.0674548 -0.26472 0.94243 0.0639822 0.162019 0.499128 -0.930132 -0.144922 0.0313348 0.463076 0.341321 0.0660003 0.454825 -0.248296 0.547981 -0.239607 -0.214133 0.272074 0.0989451 -0.24251 0.107885 0.129486 0.577346 -0.161379 -0.614911 0.581263 0.699859 -0.0831261 -0.140777 -0.660255 -0.30811 0.280192 -0.254262 -0.0689565 0.42272 0.0622965 -0.453127 0.0547153 -0.0389101 1.38662 -0.0131533 -0.0453868 -0.489845 -0.190438 -0.103097 -0.020412 -0.449124 1.07444 0.629827 -0.00143576 -0.00450551 0.0048208 -0.443972 -0.115896 0.231266 0.170483 0.193829 0.214766 0.493941 0.238818 0.143747 -0.0261248 -0.281271 -0.353854 -0.179329 -0.0681566 0.519278 -0.0429643 -0.520703 0.174603
521 -0.055183 0.0917982 -0.426389 -0.31358 0.261259 0.306125 -0.130443 -0.14327 0.175249 0.154799 -0.186132 -0.241732 -0.121376 0.0212909 -0.138371 -0.0647966 0.0860855 -0.0408693 -0.0144078 -0.137564 0.0870555 -0.246046 0.211648 -0.196018 0.0873016 0.163137 -0.221799 0.0371559 0.22151 -0.0619232 -0.657101 0.12171 0.11841 0.303441 -0.227021 -0.0729074 -0.175219 0.58134 0.165205 0.572799 -0.290348 -0.0571246 0.149908 0.327634 0.672281 0.0714999 0.0130113 0.0108315 -0.176582 -0.015434 -0.10846 0.179831 -0.000564915 0.400612 -0.0422598 0.156219 -0.172744 0.0747614 -0.19378 -0.273223 0.62923 0.0810828 -0.02 0.242702 -0.761259 -0.230871 0.0717186 0.349035 0.296417 -0.0206881 0.412167 -0.200515 0.482456 -0.2243 -0.110774 0.270647 0.0556616 -0.171659 0.104565 0.00542623 0.622268 -0.0749395 -0.612738 0.492126 0.704933 -0.119231 -0.181681 -0.683761 -0.367438 0.3679 -0.0851223 -0.0151493 0.339864 0.050196 -0.326319 -0.024472 -0.0238194 1.20427 0.0566434 -0.0874173 -0.622025 -0.16956 -0.122893 0.0527886 -0.221117 0.812781 0.522823 -0.00362561 -0.0142988 0.0609689 -0.307345 -0.132849 0.366632 0.233263 0.070755 0.15544 0.462049 0.253978 0.229705 0.0165898 -0.222068 -0.438826 -0.0871476 -0.0642316 0.518149 0.0151625 -0.451015 0.157056
2993 -0.0988725 0.0932093 -0.435493 -0.34905 0.333596 0.205761 -0.0354324 -0.0997567 0.165005 0.340431 -0.152638 -0.279983 -0.0983036 0.0453011 -0.296208 -0.00218961 0.0929454 -0.0701069 0.00146737 -0.0913932 0.0765661 -0.353577 0.197749 -0.195064 0.19162 0.246789 -0.294163 0.231537 0.271006 -0.0703062 -0.781853 0.181219 0.194218 0.431242 -0.382603 -0.152344 -0.0910029 0.522483 0.175053 0.664108 -0.15796 -0.0697937 0.285076 0.447851 0.759295 0.0530898 -0.000384134 -0.0357559 -0.238927 0.114991 -0.129474 0.298042 -0.104084 0.353028 -0.169107 0.0834207 -0.253143 0.0914751 -0.177345 -0.389026 0.552834 0.155559 -0.120116 0.266065 -0.813079 -0.224778 0.109035 0.474421 0.339506 0.0800842 0.432192 -0.263372 0.547112 -0.273892 0.171877 0.365425 -0.0481206 -0.153008 0.195917 0.141216 0.765912 -0.109709 -0.570329 0.451739 0.702402 -0.110376 -0.267694 -0.633333 -0.428401 0.44263 -0.0921995 0.0404346 0.275016 0.109466 -0.281282 -0.138847 -0.0355289 1.42226 0.110169 -0.0859206 -0.736918 -0.137213 -0.000123918 0.111532 -0.163026 0.800881 0.788663 -0.0237461 -0.0473723 0.142812 -0.169338 -0.235136 0.474456 0.358829 -0.0405341 0.133159 0.557589 0.349023 0.319184 0.0515997 -0.248332 -0.516821 -0.152023 0.0109987 0.757628 0.120495 -0.359954 0.186596
1022 -0.172167 -0.0251963 -0.204717 -0.229314 0.181494 0.262632 0.0888545 -0.115938 0.158814 0.348461 -0.0229589 -0.136589 -0.123358 0.024967 -0.21578 -0.0786893 0.144492 -0.0347901 0.0373879 -0.162966 -0.0269365 -0.293088 0.126292 -0.178173 0.195617 0.152577 -0.206507 0.211305 0.296572 0.0629806 -0.637936 0.08198 0.250056 0.356094 -0.380803 -0.233813 -0.222187 0.622426 0.135238 0.762571 -0.172511 -0.0561903 0.472843 0.483744 0.837813 0.0418727 0.0451025 -0.0477825 -0.217737 0.114681 -0.185083 0.240049 0.0575909 0.49252 -0.097742 0.220008 -0.125228 -0.00169646 -0.127476 -0.20066 0.596473 0.0933951 -0.0985653 0.21988 -0.923616 -0.378119 0.0869908 0.414009 0.195354 0.0917603 0.458989 -0.233707 0.466698 -0.232669 0.238501 0.410652 0.0499561 -0.18471 0.155614 0.189211 0.715337 -0.0423657 -0.50539 0.408969 0.739827 -0.148977 -0.190986 -0.627373 -0.301885 0.463399 0.0660293 -0.00679035 0.3844 0.0584606 -0.300319 -0.0744023 0.137885 1.28346 0.098663 0.0161306 -0.541112 -0.111755 -0.0193738 0.241724 0.0203472 0.547423 0.544589 -0.0812749 0.00164116 0.0637814 -0.023701 -0.131341 0.405031 0.436705 -0.0658311 0.0828156 0.53425 0.278436 0.260855 0.0493901 -0.167149 -0.571758 0.010004 0.0866509 1.06568 0.136334 -0.571903 0.29037
2727 0.00851155 -0.156426 0.10851 -0.0805165 0.0896386 -0.00161433 0.178007 0.0624722 0.161217 0.067877 -0.0854531 -0.116164 -0.0971082 -0.116393 -0.105593 -0.109065 -0.00618302 0.0547731 0.0841299 -0.0846696 0.00492202 -0.10528 0.20942 -0.149959 0.157556 0.215179 -0.160681 0.0690856 0.255418 0.0876624 -0.559983 0.139497 0.248629 0.242558 -0.450151 -0.21527 -0.0481069 0.177179 -0.0344204 0.288249 -0.138172 0.0880924 0.238458 0.565227 0.740519 0.028439 0.109434 0.0513929 -0.103453 0.135782 -0.174637 0.241969 0.0500807 0.342512 -0.0469987 0.180198 -0.0441492 0.0113064 -0.121838 -0.205807 0.418017 0.0901956 -0.171443 0.239114 -1.07554 -0.500077 0.119074 0.271796 0.271372 0.208013 0.473936 -0.0567663 0.622189 -0.380239 0.398971 0.804373 -0.123748 -0.313674 0.172724 0.167778 0.514523 0.225286 -0.469754 0.301421 0.843017 -0.124582 -0.28709 -0.861133 -0.34686 0.499619 -0.318128 0.061142 0.191665 0.0932243 -0.433047 -0.0151127 0.0390984 1.10171 -0.121152 0.109255 -0.339896 -0.110845 -0.0596691 0.180197 -0.472346 0.752928 0.409945 -0.14493 -0.0418558 0.0569232 -0.0461714 -0.203664 0.330881 0.397079 -0.126194 -0.0440312 0.410473 0.287898 0.565882 0.0954892 -0.267471 -0.310627 0.066991 0.120742 0.700932 -0.116723 -0.397019 0.311876
1033 -0.113723 -0.0361674 -0.128206 0.0301157 0.11254 0.042478 0.0554079 -0.067889 0.0990496 0.175917 -0.00108493 -0.0782913 -0.243678 0.0193499 -0.128863 -0.197822 0.00531153 0.0721443 0.181631 -0.0735258 0.00995782 -0.124861 0.149347 -0.177684 0.246918 0.173423 -0.123399 0.0695419 0.189053 0.173687 -0.314655 0.0186118 0.233686 0.159584 -0.230537 -0.0926814 -0.191374 0.154367 -0.0280404 0.347769 -0.143796 0.0807847 0.359938 0.568668 0.617267 0.0486032 -0.0214832 0.0255023 -0.198706 0.0658743 -0.177778 0.187276 0.184694 0.524848 0.0306698 0.323077 0.0351287 -0.0949644 0.179787 -0.0966982 0.370326 0.0744627 0.0138861 0.268367 -0.932966 -0.47166 0.146333 0.16424 0.274517 0.212298 0.440935 -0.329725 0.500934 -0.330567 0.455093 0.74651 0.00943698 -0.279321 0.313757 0.303031 0.788774 0.0369112 -0.519447 0.541239 1.04758 -0.189892 -0.338827 -1.01883 -0.467322 0.387253 -0.0392076 -0.0750288 0.326036 0.122637 -0.336171 0.00553935 0.0910078 1.13798 0.154816 0.0822516 -0.458414 -0.271669 -0.00763639 0.155248 -0.173309 0.584682 0.291542 -0.101998 0.0295375 0.126951 0.0172979 -0.154096 0.334748 0.398735 -0.0106388 0.101028 0.367423 0.192617 0.38624 0.0429538 -0.106371 -0.294286 0.0357865 0.0817251 0.63048 -0.154198 -0.296595 0.182299
3205 -0.118676 -0.0465166 -0.116487 -0.00423256 0.109641 -0.00509408 0.0591218 -0.0612125 0.115674 0.155167 -0.0461266 -0.0635453 -0.290163 0.0454739 -0.200486 -0.23258 -0.0225758 0.109691 0.144308 -0.0803104 -0.00893548 -0.123373 0.126857 -0.154169 0.254483 0.15229 -0.12337 0.0524627 0.131174 0.119992 -0.282902 0.0380502 0.225855 0.124193 -0.139622 -0.103628 -0.235845 0.176425 -0.0327919 0.380016 -0.178975 0.0776502 0.357593 0.568258 0.685069 0.011662 -0.0548156 -0.00267331 -0.201209 0.112254 -0.209889 0.16241 0.20139 0.557675 0.0407654 0.342356 0.0428282 -0.138628 0.178537 -0.0799908 0.338414 0.0756863 0.0330363 0.224157 -0.852086 -0.460086 0.144551 0.107269 0.277827 0.166587 0.437029 -0.371838 0.452461 -0.303004 0.407777 0.679425 0.0463519 -0.255519 0.330475 0.288406 0.769893 0.0282896 -0.46873 0.518568 1.0621 -0.188685 -0.295224 -1.05254 -0.490004 0.345673 0.0112632 -0.100208 0.310807 0.133778 -0.275906 -0.0177174 0.0784891 1.06229 0.194299 0.0240078 -0.471675 -0.236396 -0.0395147 0.139606 -0.154015 0.544979 0.259096 -0.10828 0.034231 0.148963 -0.0136507 -0.124978 0.331977 0.383881 -0.0280308 0.0797816 0.360714 0.137009 0.362911 0.0400231 -0.088434 -0.318888 0.0274612 -0.011993 0.538737 -0.125421 -0.281161 0.156707
866 -0.119777 0.0225475 -0.142855 0.0145354 0.177579 0.00303973 0.132963 -0.0181314 0.0517796 0.166023 -0.0460829 -0.0378294 -0.333609 0.120658 -0.17364 -0.293056 0.0369726 0.142801 0.202056 -0.107035 -0.0557917 -0.12234 0.191218 -0.227538 0.192739 0.016637 -0.0514925 0.104702 0.109927 0.17584 -0.236994 -0.0434385 0.222462 0.115309 -0.147439 -0.101511 -0.277922 0.175567 -0.0149535 0.446982 -0.159459 0.109278 0.430307 0.6265 0.646746 -0.00745166 -0.052164 0.00154838 -0.171474 0.149997 -0.254507 0.169789 0.233011 0.595346 0.121685 0.412141 0.0725247 -0.112086 0.195818 -0.056736 0.305479 -0.00934606 0.0172453 0.299587 -0.89109 -0.568028 0.0820848 0.108594 0.317135 0.106046 0.530399 -0.442009 0.35766 -0.3181 0.434004 0.707496 0.102196 -0.252522 0.26014 0.235059 0.80208 0.0232914 -0.485593 0.505637 1.08825 -0.198551 -0.244703 -1.08586 -0.456418 0.356632 0.0676391 -0.190178 0.40194 0.137968 -0.297947 0.0360358 0.113059 1.0804 0.252194 0.0616312 -0.554536 -0.332897 -0.0341555 0.243177 -0.111451 0.536092 0.273973 -0.0899848 0.0931277 0.174776 -0.0170971 -0.136541 0.297921 0.334952 -0.0201581 0.174394 0.415689 0.174415 0.340931 0.097485 -0.104308 -0.407665 0.102775 -0.0371293 0.479831 -0.162115 -0.284703 0.163749
868 -0.107939 -0.0176312 -0.00516697 0.128139 0.111401 -0.0217187 0.0903951 -0.0412273 -0.00432387 0.198922 -0.0456335 -0.0284853 -0.171271 0.0483658 -0.0891343 -0.192211 0.0160182 0.0792533 0.256244 -0.04235 0.0621959 -0.146691 0.245804 -0.221159 0.280963 0.0312038 -0.0615893 0.104932 0.0507073 0.180535 -0.209449 -0.0619128 0.147135 0.0702825 -0.212239 -0.100805 -0.174743 0.141202 -0.0263248 0.391038 -0.131748 0.0731284 0.408945 0.592293 0.62309 0.0217729 -0.00409067 0.115275 -0.2176 0.180428 -0.249696 0.189818 0.173773 0.514628 0.075871 0.349008 0.112702 -0.0659832 0.139143 -0.082657 0.355296 0.0243244 0.00560126 0.209965 -0.767971 -0.409825 0.0695012 0.127912 0.324197 0.150498 0.493972 -0.371371 0.462941 -0.407401 0.378928 0.627085 0.0490137 -0.271294 0.186227 0.249587 0.748038 0.0473512 -0.405859 0.418793 0.860743 -0.166025 -0.240374 -0.954681 -0.406648 0.361317 0.0361476 -0.129446 0.32316 0.153404 -0.230978 0.016079 0.0779779 1.11854 0.23869 0.0229279 -0.465229 -0.229292 -0.106809 0.210921 -0.120327 0.584407 0.214996 -0.10563 0.0295994 0.132296 -0.0317964 -0.180288 0.290181 0.304413 -0.107618 0.0971734 0.411491 0.260281 0.333496 0.0296347 -0.194851 -0.373578 0.0890878 0.0571403 0.507949 -0.132334 -0.246372 0.208655
